Wave-Number (cm-1)	u(Wave-Number) (cm-1)	Absorbance	u(Absorbance)
0.072789814	0.000202039	-0.001774764	0.00082828
0.072853896	0.000202693	-0.003432873	0.000827156
0.072917964	0.00020335	-0.002459141	0.000827802
0.072982014	0.000204011	-0.001572422	0.000828353
0.073046044	0.000204675	0.000870613	0.000828091
0.073110049	0.000205342	-0.002115229	0.000828246
0.073174042	0.000206013	-0.002948528	0.000827969
0.073238015	0.000206687	0.000237463	0.000827887
0.073301969	0.000207364	-0.002017892	0.000827873
0.073365898	0.000208044	-0.000884641	0.00082785
0.073429815	0.000208727	-5.08337E-05	0.000828025
0.073493712	0.000209414	0.002760119	0.000828662
0.07355759	0.000210104	-0.000438212	0.000828331
0.073621443	0.000210797	-0.000447398	0.000827511
0.073685283	0.000211493	-0.000898794	0.000827704
0.073749105	0.000212193	0.000745532	0.000828173
0.073812907	0.000212895	0.000799546	0.000828448
0.073876684	0.0002136	0.001122165	0.000828029
0.073940596	0.000215113	0.002327035	0.000828428
0.074004543	0.00021512	0.004169425	0.000828255
0.074068522	0.000215131	0.002251963	0.000828477
0.074132533	0.000215147	0.000944333	0.000827939
0.074196568	0.000215168	0.002672706	0.000827891
0.074260642	0.000215193	0.002479825	0.000827655
0.074324746	0.000215223	0.002184175	0.000828159
0.074388882	0.000215258	0.00170597	0.000828266
0.074453043	0.000215297	0.002069409	0.000828079
0.074517242	0.000215341	0.004740951	0.000827673
0.074581472	0.000215389	0.003310614	0.0008283
0.074645734	0.000215443	0.002195977	0.0008281
0.074710021	0.000215501	0.002792992	0.000827501
0.074774345	0.000215564	0.00310248	0.000827919
0.0748387	0.000215631	0.001647418	0.000827684
0.074903088	0.000215703	0.000921998	0.000828161
0.0749675	0.00021578	0.003179106	0.000827972
0.07503195	0.000215862	0.004577536	0.000827729
0.075096431	0.000215948	0.002986001	0.000827737
0.075160943	0.000216039	0.001154947	0.000827646
0.075225481	0.000216135	0.003787356	0.000827315
0.075290057	0.000216236	0.003447593	0.000827383
0.075354663	0.000216342	0.000745639	0.000827192
0.075419301	0.000216452	0.002897727	0.000827743
0.075483965	0.000216567	0.002131191	0.000827109
0.075548666	0.000216687	0.004940853	0.000827542
0.075613398	0.000216812	0.001256362	0.000827683
0.075678162	0.000216941	-0.000613942	0.00082726
0.075742957	0.000217075	0.002701677	0.000827303
0.075807777	0.000217214	0.002316582	0.000827711
0.075872635	0.000217358	0.002365081	0.000827575
0.075937524	0.000217507	0.000273138	0.000827709
0.076002445	0.000217661	0.001577123	0.000827163
0.07606739	0.000217819	0.002016581	0.000827029
0.076132374	0.000217982	-0.000581561	0.000826775
0.076197388	0.00021815	0.000430015	0.000827141
0.076262435	0.000218323	0.002312057	0.000827403
0.076327506	0.000218501	0.002176773	0.000827647
0.076392615	0.000218683	0.002159079	0.000827297
0.076457755	0.00021887	0.002586945	0.000827223
0.076522927	0.000219063	0.003585798	0.000827344
0.076588124	0.00021926	0.004388558	0.000827025
